Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
W;knapsackga.cpp;18;3.4473750591278076;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.570798397064209;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;3.674988031387329;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.8194756507873535;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.8972723484039307;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.62203049659729;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.807509422302246;1-8;Single bit-flip;1
val;knapsackga.cpp;14;4.581110239028931;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.033346891403198;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.8383119106292725;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.163522720336914;1-8;Single bit-flip;1
W;knapsackga.cpp;18;5.437047719955444;1-8;Single bit-flip;1
peso2;knapsackga.cpp;38;3.0543649196624756;1-8;Single bit-flip;1
peso;knapsackga.cpp;38;3.1781375408172607;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.308988571166992;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.762683391571045;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.2377097606658936;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.9581646919250488;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.866353988647461;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.7916011810302734;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.301069736480713;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;1.7289106845855713;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.7473249435424805;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.1459767818450928;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.0220582485198975;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.1967225074768066;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.451491117477417;1-8;Single bit-flip;1
pop_size;knapsackga.cpp;19;4.04429030418396;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;3.588642120361328;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.2345669269561768;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.841939926147461;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.9489843845367432;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.327142238616943;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.6339268684387207;1-8;Single bit-flip;1
val;knapsackga.cpp;14;3.2344133853912354;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.9836251735687256;1-8;Single bit-flip;1
val;knapsackga.cpp;14;1.5125651359558105;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.30771541595459;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.002500057220459;1-8;Single bit-flip;1
i;knapsackga.cpp;39;3.0226693153381348;1-8;Single bit-flip;1
valor2;knapsackga.cpp;38;2.525721311569214;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.896947145462036;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.579162836074829;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.907724142074585;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.4573450088500977;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.180224180221558;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.4265732765197754;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;6.896108865737915;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;2.059008836746216;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.198579788208008;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;5.227296590805054;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.320791244506836;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.578296422958374;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.3806960582733154;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.635012626647949;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.748512029647827;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;2.191257953643799;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;1.4395527839660645;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.5991392135620117;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.9585959911346436;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.625033617019653;1-8;Single bit-flip;1
n;knapsackga.cpp;18;5.600614547729492;1-8;Single bit-flip;1
n;knapsackga.cpp;18;2.0072546005249023;1-8;Single bit-flip;1
valor2;knapsackga.cpp;38;1.3732774257659912;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.6946136951446533;1-8;Single bit-flip;1
wt;knapsackga.cpp;16;4.951711893081665;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;4.610312461853027;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;5.137066841125488;1-8;Single bit-flip;1
val;knapsackga.cpp;14;5.663904905319214;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;6.381046533584595;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.3309946060180664;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.3600621223449707;1-8;Single bit-flip;1
i;knapsackga.cpp;39;2.4980132579803467;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.8158838748931885;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.802027940750122;1-8;Single bit-flip;1
val;knapsackga.cpp;14;4.750771522521973;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.9207327365875244;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.9663879871368408;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.5463972091674805;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;4.153788089752197;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.5691030025482178;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.0486555099487305;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.492807149887085;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.2316229343414307;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.4690806865692139;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.194362163543701;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;7.429050922393799;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.1901872158050537;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;6.283398628234863;1-8;Single bit-flip;1
peso;knapsackga.cpp;38;4.167100429534912;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;6.094766616821289;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.1622960567474365;1-8;Single bit-flip;1
i;knapsackga.cpp;39;2.613739490509033;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.2983341217041016;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.392470598220825;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;4.978406190872192;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;5.907332897186279;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.3949661254882812;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.812504529953003;1-8;Single bit-flip;1
W;knapsackga.cpp;18;5.004464864730835;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.4711918830871582;1-8;Single bit-flip;1
n;knapsackga.cpp;18;2.007908821105957;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.11384916305542;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.702267646789551;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.4416797161102295;1-8;Single bit-flip;1
g;knapsackga.cpp;116;3.045858144760132;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.979665756225586;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.6344895362854004;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.414820194244385;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.51515793800354;1-8;Single bit-flip;1
W;knapsackga.cpp;18;5.265941143035889;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.3430113792419434;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;2.365894079208374;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.5109691619873047;1-8;Single bit-flip;1
valor2;knapsackga.cpp;38;3.1894848346710205;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.1877119541168213;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.6896889209747314;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.9945449829101562;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.4508566856384277;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.750885963439941;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.2554357051849365;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.5758743286132812;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.6497247219085693;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.48289155960083;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.774186611175537;1-8;Single bit-flip;1
val;knapsackga.cpp;14;6.704846382141113;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;6.2308876514434814;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.914285659790039;1-8;Single bit-flip;1
valor2;knapsackga.cpp;38;2.3014745712280273;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.449422836303711;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.3708806037902832;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.887089490890503;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.324382781982422;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.088024616241455;1-8;Single bit-flip;1
n;knapsackga.cpp;18;2.8058509826660156;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.8282649517059326;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.0843217372894287;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.7465453147888184;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;6.602706670761108;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.299466609954834;1-8;Single bit-flip;1
wt;knapsackga.cpp;16;1.4137189388275146;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.428503751754761;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;5.23901104927063;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;2.8435192108154297;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;2.861022472381592;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;2.591662645339966;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;5.18242883682251;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;5.3344175815582275;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.8883819580078125;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.545027256011963;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.3421757221221924;1-8;Single bit-flip;1
n;knapsackga.cpp;18;4.582118511199951;1-8;Single bit-flip;1
n;knapsackga.cpp;18;1.439711093902588;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.506155490875244;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;5.061417818069458;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.698442220687866;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.052857398986816;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.6316463947296143;1-8;Single bit-flip;1
val;knapsackga.cpp;14;2.7498581409454346;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.8835363388061523;1-8;Single bit-flip;1
valor2;knapsackga.cpp;38;2.5242550373077393;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.401399850845337;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;4.162384986877441;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.91294264793396;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.7422819137573242;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.4478871822357178;1-8;Single bit-flip;1
n;knapsackga.cpp;18;4.122464418411255;1-8;Single bit-flip;1
pop_size;knapsackga.cpp;19;3.985506772994995;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.5618879795074463;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.101051092147827;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.2692244052886963;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.267770528793335;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.157594680786133;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.792051553726196;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.9329640865325928;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.335160493850708;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.721287727355957;1-8;Single bit-flip;1
peso;knapsackga.cpp;38;4.887012958526611;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.465356111526489;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.139882802963257;1-8;Single bit-flip;1
wt;knapsackga.cpp;16;2.885701894760132;1-8;Single bit-flip;1
wt;knapsackga.cpp;16;3.5956907272338867;1-8;Single bit-flip;1
val;knapsackga.cpp;14;1.8628966808319092;1-8;Single bit-flip;1
pop_size;knapsackga.cpp;19;2.0030174255371094;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.9986591339111328;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.239929676055908;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.452803134918213;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.547785520553589;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.628718852996826;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;3.182764768600464;1-8;Single bit-flip;1
pop_size;knapsackga.cpp;19;3.7094080448150635;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.502027988433838;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.4917430877685547;1-8;Single bit-flip;1
g;knapsackga.cpp;116;2.518954277038574;1-8;Single bit-flip;1
pop_size;knapsackga.cpp;19;2.741957187652588;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.312864303588867;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.180222034454346;1-8;Single bit-flip;1
i;knapsackga.cpp;43;3.4682931900024414;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.1081337928771973;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.900280237197876;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.8621604442596436;1-8;Single bit-flip;1
g;knapsackga.cpp;116;2.4263370037078857;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.309422731399536;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.382291316986084;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.1440937519073486;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;5.158167362213135;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;1.3022372722625732;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.387407064437866;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;1.8629939556121826;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.1772239208221436;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.05454683303833;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.2256312370300293;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.9654932022094727;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.9026155471801758;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.5823893547058105;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.483880043029785;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.717374324798584;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.552586793899536;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.967700719833374;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.9619438648223877;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.2547152042388916;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.3937394618988037;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;1.700143575668335;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;6.068054437637329;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.0850520133972168;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;2.1081466674804688;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;5.037261486053467;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;3.8910324573516846;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.9146935939788818;1-8;Single bit-flip;1
valor2;knapsackga.cpp;38;2.050671100616455;1-8;Single bit-flip;1
n;knapsackga.cpp;18;2.1856398582458496;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;3.951749324798584;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;5.820706129074097;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.9690499305725098;1-8;Single bit-flip;1
peso;knapsackga.cpp;38;2.369321823120117;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.917251348495483;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.1942269802093506;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.3975303173065186;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.0396342277526855;1-8;Single bit-flip;1
g;knapsackga.cpp;116;1.468932867050171;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.066234827041626;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;6.471173286437988;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.5074522495269775;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.2152178287506104;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.7454118728637695;1-8;Single bit-flip;1
peso2;knapsackga.cpp;38;1.8940203189849854;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.464158296585083;1-8;Single bit-flip;1
wt;knapsackga.cpp;16;4.40745210647583;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.2305805683135986;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.2222888469696045;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.422689199447632;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.8082234859466553;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.269533395767212;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;1.3365070819854736;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.879526138305664;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.813023805618286;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.561509132385254;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.4918320178985596;1-8;Single bit-flip;1
wt;knapsackga.cpp;16;1.830798625946045;1-8;Single bit-flip;1
W;knapsackga.cpp;18;5.235286474227905;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;6.432224988937378;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.9869368076324463;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.9754743576049805;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.5791285037994385;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.986390113830566;1-8;Single bit-flip;1
pop_size;knapsackga.cpp;19;3.7151031494140625;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.048105478286743;1-8;Single bit-flip;1
wt;knapsackga.cpp;16;3.2175393104553223;1-8;Single bit-flip;1
n;knapsackga.cpp;18;1.2549917697906494;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.4184253215789795;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.7335007190704346;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.271111011505127;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.4965391159057617;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;5.200193166732788;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.566873073577881;1-8;Single bit-flip;1
val;knapsackga.cpp;14;3.1541078090667725;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.687652826309204;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.4929513931274414;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.117506504058838;1-8;Single bit-flip;1
n;knapsackga.cpp;18;2.8483963012695312;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.94215726852417;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.984567880630493;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.753829479217529;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.3045437335968018;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.940070390701294;1-8;Single bit-flip;1
n;knapsackga.cpp;18;3.21773624420166;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.1873857975006104;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;5.9439966678619385;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.102280378341675;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.293372631072998;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.2667136192321777;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;4.197551727294922;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.2778570652008057;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.0244991779327393;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.0272667407989502;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.4419946670532227;1-8;Single bit-flip;1
n;knapsackga.cpp;18;5.567734956741333;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.952188491821289;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.566281318664551;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;2.7394590377807617;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.874006986618042;1-8;Single bit-flip;1
valor2;knapsackga.cpp;38;3.696443557739258;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.1126084327697754;1-8;Single bit-flip;1
peso2;knapsackga.cpp;38;2.5229790210723877;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.8546428680419922;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;4.947774410247803;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;4.243607997894287;1-8;Single bit-flip;1
peso;knapsackga.cpp;38;2.799099922180176;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.4987213611602783;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.768766403198242;1-8;Single bit-flip;1
valor2;knapsackga.cpp;38;3.134596109390259;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.063671588897705;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.846125364303589;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.33206844329834;1-8;Single bit-flip;1
i;knapsackga.cpp;43;2.5571539402008057;1-8;Single bit-flip;1
pop_size;knapsackga.cpp;19;2.469827890396118;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;4.123855829238892;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.3651621341705322;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;3.203911066055298;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;1.971043586730957;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.344710350036621;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;2.730034828186035;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.7817959785461426;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;2.6441304683685303;1-8;Single bit-flip;1
i;knapsackga.cpp;39;2.5490763187408447;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;3.0833446979522705;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.4481148719787598;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.655100107192993;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.027304172515869;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.324004888534546;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;4.457691669464111;1-8;Single bit-flip;1
g2;knapsackga.cpp;115;3.167705535888672;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.692838668823242;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.593979835510254;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;3.235931634902954;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;3.94291353225708;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;2.8260679244995117;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.8375318050384521;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;6.043708562850952;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.9887197017669678;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.911970615386963;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.377537727355957;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;2.774559736251831;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.293316602706909;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;2.518759250640869;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.7456893920898438;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;4.148821830749512;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.9118731021881104;1-8;Single bit-flip;1
W;knapsackga.cpp;18;2.114696741104126;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;2.1335396766662598;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.900925636291504;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;3.687884569168091;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;2.255679130554199;1-8;Single bit-flip;1
W;knapsackga.cpp;18;1.3722493648529053;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;4.2844016551971436;1-8;Single bit-flip;1
W;knapsackga.cpp;18;5.593842267990112;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;4.632092237472534;1-8;Single bit-flip;1
W2;knapsackga.cpp;18;1.4443848133087158;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.355839490890503;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.6323459148406982;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;3.99295711517334;1-8;Single bit-flip;1
valor;knapsackga.cpp;38;3.03696870803833;1-8;Single bit-flip;1
W;knapsackga.cpp;18;4.71968150138855;1-8;Single bit-flip;1
val2;knapsackga.cpp;15;2.126624584197998;1-8;Single bit-flip;1
wt2;knapsackga.cpp;17;6.0781800746917725;1-8;Single bit-flip;1
pop_size2;knapsackga.cpp;20;1.722184419631958;1-8;Single bit-flip;1
n2;knapsackga.cpp;18;1.5729336738586426;1-8;Single bit-flip;1
W;knapsackga.cpp;18;3.5947227478027344;1-8;Single bit-flip;1
