Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
n;knapsacksa.cpp;15;1.0118122100830078;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.6515629291534424;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.4479937553405762;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.6696853637695312;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.6675517559051514;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.9426224231719971;0-2;Random bit-flip
valor;knapsacksa.cpp;26;1.4480483531951904;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.906658411026001;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.5474724769592285;0-2;Random bit-flip
__GI__dl_argv;rtld.c;83;1.1717703342437744;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.2141501903533936;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0667855739593506;0-2;Random bit-flip
__GI__dl_argv;rtld.c;83;0.921271562576294;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.7687227725982666;0-2;Random bit-flip
peso;knapsacksa.cpp;26;0.8437402248382568;0-2;Random bit-flip
W;knapsacksa.cpp;15;0.8076684474945068;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.213104486465454;0-2;Random bit-flip
__xlen;/usr/include/c++/7/bits/vector.tcc;203;1.4108593463897705;0-2;Random bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;1.0616812705993652;0-2;Random bit-flip
W;knapsacksa.cpp;15;0.7157292366027832;0-2;Random bit-flip
val;knapsacksa.cpp;13;0.6231470108032227;0-2;Random bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;1.4239661693572998;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.8929312229156494;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.312232255935669;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.7924847602844238;0-2;Random bit-flip
this;knapsacksa.cpp;0;1.1251578330993652;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.6278445720672607;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.9347505569458008;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.4070193767547607;0-2;Random bit-flip
val;knapsacksa.cpp;13;0.6522529125213623;0-2;Random bit-flip
c;knapsacksa.cpp;50;1.1676356792449951;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1914734840393066;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.5691430568695068;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.645207405090332;0-2;Random bit-flip
this;knapsacksa.cpp;0;1.010500192642212;0-2;Random bit-flip
this;knapsacksa.cpp;0;0.5151138305664062;0-2;Random bit-flip
