Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
values;knapsackmf.cpp;16;1.479975938796997;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.8884377479553223;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.5593605041503906;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.9760470390319824;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.6508734226226807;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.0163416862487793;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.039158582687378;1-3;Random bit-flip
n;knapsackmf.cpp;14;3.1225156784057617;1-3;Random bit-flip
j;knapsackmf.cpp;69;3.1032803058624268;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.6791677474975586;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.543898344039917;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.5198466777801514;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.410729169845581;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.9647541046142578;1-3;Random bit-flip
values;knapsackmf.cpp;16;1.8951051235198975;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.8814079761505127;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.763079881668091;1-3;Random bit-flip
j2;knapsackmf.cpp;69;2.1912267208099365;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.000559091567993;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.3052175045013428;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.8125345706939697;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.8198704719543457;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.2950661182403564;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.234241247177124;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.163287401199341;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.3908231258392334;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.1145613193511963;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.475003719329834;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.9978487491607666;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.490974187850952;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.194113254547119;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.6563191413879395;1-3;Random bit-flip
value;knapsackmf.cpp;70;2.0702531337738037;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.4037859439849854;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.15643572807312;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.2525792121887207;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.914210319519043;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.840961456298828;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.522847890853882;1-3;Random bit-flip
i;knapsackmf.cpp;69;3.2041096687316895;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.3937010765075684;1-3;Random bit-flip
j;knapsackmf.cpp;69;3.1922695636749268;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.0389602184295654;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.3389859199523926;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.500087261199951;1-3;Random bit-flip
W;knapsackmf.cpp;12;3.087982654571533;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.381976366043091;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.8369171619415283;1-3;Random bit-flip
j2;knapsackmf.cpp;69;2.6116998195648193;1-3;Random bit-flip
n;knapsackmf.cpp;14;3.0236198902130127;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.926152229309082;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.405179023742676;1-3;Random bit-flip
i2;knapsackmf.cpp;69;2.834076404571533;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.7024433612823486;1-3;Random bit-flip
W2;knapsackmf.cpp;13;1.9180917739868164;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.8678104877471924;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.5533432960510254;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.3014800548553467;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.66729474067688;1-3;Random bit-flip
weights;knapsackmf.cpp;18;1.8983485698699951;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.9842216968536377;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.3237056732177734;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.306635618209839;1-3;Random bit-flip
j2;knapsackmf.cpp;69;1.9381189346313477;1-3;Random bit-flip
values;knapsackmf.cpp;16;3.021559476852417;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.1026453971862793;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.115666627883911;1-3;Random bit-flip
values;knapsackmf.cpp;16;2.0805890560150146;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.220907688140869;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.6734023094177246;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.4944210052490234;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.6739299297332764;1-3;Random bit-flip
i;knapsackmf.cpp;40;1.353794813156128;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.0533440113067627;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.9832518100738525;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.6666154861450195;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.1467769145965576;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.438694953918457;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.551332950592041;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.8669509887695312;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.2915124893188477;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.13331937789917;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.4137966632843018;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.209958553314209;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.0454118251800537;1-3;Random bit-flip
n2;knapsackmf.cpp;15;2.1698262691497803;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.6375486850738525;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.635404109954834;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.631546974182129;1-3;Random bit-flip
j2;knapsackmf.cpp;69;2.8962862491607666;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.316737174987793;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.122204065322876;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.5424723625183105;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.1443872451782227;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.0069806575775146;1-3;Random bit-flip
i;knapsackmf.cpp;40;2.0342915058135986;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.3064062595367432;1-3;Random bit-flip
values2;knapsackmf.cpp;17;2.739210605621338;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.451679229736328;1-3;Random bit-flip
n2;knapsackmf.cpp;15;2.3656041622161865;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.644895076751709;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.7077794075012207;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.7984540462493896;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.738593816757202;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.4894461631774902;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.5923900604248047;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.634511709213257;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.392136812210083;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.092926025390625;1-3;Random bit-flip
i2;knapsackmf.cpp;69;1.9416637420654297;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.649179220199585;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.2801835536956787;1-3;Random bit-flip
values;knapsackmf.cpp;16;2.8043229579925537;1-3;Random bit-flip
j2;knapsackmf.cpp;69;2.3417558670043945;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.240669012069702;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.3132355213165283;1-3;Random bit-flip
weights;knapsackmf.cpp;18;2.129981517791748;1-3;Random bit-flip
n2;knapsackmf.cpp;15;3.420783519744873;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.9002368450164795;1-3;Random bit-flip
n2;knapsackmf.cpp;15;3.5418879985809326;1-3;Random bit-flip
n2;knapsackmf.cpp;15;2.1540825366973877;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.0035557746887207;1-3;Random bit-flip
n2;knapsackmf.cpp;15;2.5457749366760254;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.281175374984741;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.2509336471557617;1-3;Random bit-flip
weights;knapsackmf.cpp;18;1.5064125061035156;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.580151081085205;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.118342638015747;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.5376834869384766;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.0551350116729736;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.4895284175872803;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.5721490383148193;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.0576815605163574;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.9863214492797852;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.553098440170288;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.7456481456756592;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.484724998474121;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.8144433498382568;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.2929670810699463;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.7477588653564453;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.4353997707366943;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.118903398513794;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.7458252906799316;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.6166939735412598;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.4908180236816406;1-3;Random bit-flip
W;knapsackmf.cpp;12;3.378929615020752;1-3;Random bit-flip
i2;knapsackmf.cpp;69;1.7842190265655518;1-3;Random bit-flip
i;knapsackmf.cpp;69;4.126557350158691;1-3;Random bit-flip
V;knapsackmf.cpp;20;1.8353888988494873;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.1475765705108643;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.170931816101074;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.071615219116211;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.989816665649414;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.6599860191345215;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.5255744457244873;1-3;Random bit-flip
n2;knapsackmf.cpp;15;2.47684907913208;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.5705735683441162;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.170078754425049;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.8566079139709473;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.7232613563537598;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.136326313018799;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.2214620113372803;1-3;Random bit-flip
weights;knapsackmf.cpp;18;1.5009379386901855;1-3;Random bit-flip
i2;knapsackmf.cpp;69;2.306445360183716;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.6702840328216553;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.565671443939209;1-3;Random bit-flip
values2;knapsackmf.cpp;17;2.625006675720215;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.2053425312042236;1-3;Random bit-flip
W2;knapsackmf.cpp;13;2.146538257598877;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.336057662963867;1-3;Random bit-flip
j2;knapsackmf.cpp;69;2.7288496494293213;1-3;Random bit-flip
result;knapsackmf.cpp;108;2.397444009780884;1-3;Random bit-flip
value;knapsackmf.cpp;70;2.570500612258911;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.685065507888794;1-3;Random bit-flip
weights;knapsackmf.cpp;18;2.0395472049713135;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.421884298324585;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.0790531635284424;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.2014243602752686;1-3;Random bit-flip
W2;knapsackmf.cpp;13;2.154367685317993;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.9393298625946045;1-3;Random bit-flip
i2;knapsackmf.cpp;69;2.4988274574279785;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.1900391578674316;1-3;Random bit-flip
