Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
W2;knapsacksa.cpp;13;2.350876569747925;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.749484062194824;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.519735336303711;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;8.495412826538086;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.5600905418395996;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.335266828536987;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.0815539360046387;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;3.7027876377105713;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.1841683387756348;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;4.524529218673706;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.01584792137146;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.155256748199463;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.2210514545440674;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;6.32342267036438;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.6631569862365723;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.0516676902770996;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.184218645095825;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;3.3519413471221924;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.400533676147461;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.6889920234680176;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.111467123031616;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;2.2449793815612793;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.91359281539917;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;1.7826077938079834;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.5909721851348877;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;3.0033299922943115;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.063367605209351;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;6.073675632476807;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.579231023788452;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.2122089862823486;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.89524507522583;0-9;Random bit-flip;1
this;knapsacksa.cpp;0;2.6231372356414795;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;2.6098694801330566;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.714186668395996;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;8.630987167358398;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.271782875061035;0-9;Random bit-flip;1
i;knapsacksa.cpp;57;1.623896598815918;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;1.1980977058410645;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.3206770420074463;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.965876340866089;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;1.6102924346923828;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;6.872120380401611;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.8395845890045166;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.717916011810303;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.776885747909546;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.0061264038085938;0-9;Random bit-flip;1
s;knapsacksa.cpp;89;2.1089444160461426;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;2.941206216812134;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.9781179428100586;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.404670000076294;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.468144178390503;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;4.351206302642822;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;1.4818966388702393;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;2.331177234649658;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.9733920097351074;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;1.3604776859283447;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.6511242389678955;0-9;Random bit-flip;1
s;knapsacksa.cpp;89;3.665489435195923;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.8163981437683105;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.765037536621094;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.58687686920166;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;2.0957376956939697;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.6158339977264404;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.7044708728790283;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;5.42378044128418;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.9538702964782715;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.662677526473999;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.545929670333862;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;1.957259178161621;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.6210691928863525;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.6258559226989746;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.26706075668335;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;6.056462049484253;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;1.2146415710449219;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;4.86357569694519;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;4.033158302307129;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.1598598957061768;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.173762559890747;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;7.200717926025391;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.0657103061676025;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.6551249027252197;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;3.237940788269043;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.3352205753326416;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.95882511138916;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.0662193298339844;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.1041648387908936;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.2102370262145996;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;4.080264329910278;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.557602643966675;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;3.518498659133911;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;6.344187498092651;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.0566201210021973;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.1444427967071533;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;7.013100624084473;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.591249704360962;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;3.085557699203491;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;1.3873100280761719;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;5.319904088973999;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.9546704292297363;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;2.529686689376831;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;2.806264877319336;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.3315608501434326;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.9575917720794678;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;4.455092191696167;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.302398204803467;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.823178052902222;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.5987772941589355;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;2.8527815341949463;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.863562822341919;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.576247453689575;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.972705602645874;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;4.542490720748901;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.1942358016967773;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;3.607187271118164;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;4.147207498550415;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;1.9072651863098145;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;5.7204813957214355;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.9628112316131592;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;2.7393336296081543;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.6609179973602295;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;2.9783411026000977;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.780797004699707;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;6.882853984832764;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.8404881954193115;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;4.444830417633057;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.663447618484497;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.006791591644287;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.126577138900757;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;3.4104163646698;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.290517568588257;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.445894956588745;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;7.082786798477173;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.3995907306671143;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.1191439628601074;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;3.791865825653076;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.3381283283233643;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.6235332489013672;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.373696804046631;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.938593626022339;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.768922805786133;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.517347574234009;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;5.435407400131226;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;5.324088096618652;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;3.221519947052002;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.479959487915039;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;5.056475877761841;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;2.3457345962524414;0-9;Random bit-flip;1
i;knapsacksa.cpp;57;2.30782151222229;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.205562114715576;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.4006078243255615;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.9385392665863037;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;7.273465633392334;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.6701152324676514;0-9;Random bit-flip;1
i;knapsacksa.cpp;61;3.9093081951141357;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.509857177734375;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.185027599334717;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.073430061340332;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.401073932647705;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;7.70903754234314;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;3.975537061691284;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.3109545707702637;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;2.317378520965576;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;4.50978422164917;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.369800090789795;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;3.7864773273468018;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;5.173900604248047;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.580341100692749;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;3.971466302871704;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;3.5560719966888428;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;8.40097975730896;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.3997175693511963;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;1.9761497974395752;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;4.6509411334991455;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.844674587249756;0-9;Random bit-flip;1
i;knapsacksa.cpp;61;4.18281102180481;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.144268274307251;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;4.065283298492432;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;2.789771318435669;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;2.373891830444336;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.3606336116790771;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;3.526214361190796;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;2.0557289123535156;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;6.252826929092407;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;2.373086929321289;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.970400333404541;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.3647267818450928;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.100259780883789;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;1.9352855682373047;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.604599952697754;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;1.6995275020599365;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;2.2314183712005615;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.0583324432373047;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.817710638046265;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.081374168395996;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.055180788040161;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.0692138671875;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.56907320022583;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.096918821334839;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;6.767822504043579;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.067506313323975;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;5.1734631061553955;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.492192506790161;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.793076753616333;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.2491672039031982;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;4.275173902511597;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;6.107532978057861;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.924982786178589;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.0035200119018555;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.578374624252319;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;5.69665789604187;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.8045263290405273;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.088970184326172;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;4.223845958709717;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.6570017337799072;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;6.364184379577637;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.57323956489563;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;4.443378925323486;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;3.3788554668426514;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;1.6001379489898682;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.9549314975738525;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.5656397342681885;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;3.314883232116699;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.021075010299683;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.162459373474121;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.8261256217956543;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.6977405548095703;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;2.380150556564331;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.0100767612457275;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;2.9066553115844727;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.1524269580841064;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.1809780597686768;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.693373441696167;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.0533230304718018;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.352179288864136;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;1.574690341949463;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.0156140327453613;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;2.002359628677368;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;1.233252763748169;0-9;Random bit-flip;1
s;knapsacksa.cpp;89;6.408467769622803;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.6085283756256104;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.0327978134155273;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.239582061767578;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.261117935180664;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;2.7296347618103027;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.3392746448516846;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;3.012073278427124;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.9769694805145264;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;2.851069927215576;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.931627511978149;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.383462905883789;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.583275079727173;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.611095190048218;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.1949779987335205;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.893385648727417;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;2.1013500690460205;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.1632308959960938;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.598393678665161;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.284056901931763;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.2442986965179443;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.889653205871582;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.067415475845337;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.710665702819824;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;5.276073455810547;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;7.064603328704834;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.784738540649414;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;5.094747304916382;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.113095998764038;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.5572006702423096;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.945011854171753;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;2.3812201023101807;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.9195661544799805;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;1.0530941486358643;0-9;Random bit-flip;1
i;knapsacksa.cpp;57;4.743349552154541;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;3.2696359157562256;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.970799207687378;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.433445453643799;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.086953639984131;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.214381456375122;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.534390687942505;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;4.13796329498291;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.826742172241211;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.2248191833496094;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.694889545440674;0-9;Random bit-flip;1
solution;knapsacksa.cpp;51;7.294541358947754;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.319906234741211;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;3.5190412998199463;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.6646389961242676;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;3.762038469314575;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.1527862548828125;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.821039438247681;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.6512582302093506;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;5.896049976348877;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;1.8796327114105225;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;1.9527170658111572;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.7036292552948;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;5.390419006347656;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.4978599548339844;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.0335769653320312;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.3220860958099365;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;1.8245518207550049;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.7086668014526367;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.413269996643066;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.155151605606079;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;6.219008207321167;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.96565842628479;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.74739146232605;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.821281909942627;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.6927735805511475;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.665412664413452;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;4.477458238601685;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.3786091804504395;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.548752546310425;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;4.859179258346558;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.5773580074310303;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.2819745540618896;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;2.3227381706237793;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;4.166988134384155;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.598378896713257;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;5.9915759563446045;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.0400779247283936;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;8.431010484695435;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;3.2638533115386963;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;5.584927320480347;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;3.321925640106201;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;4.304434537887573;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;8.817581415176392;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.25949764251709;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.396210193634033;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;7.565420150756836;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.4554307460784912;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.4114692211151123;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;2.6218678951263428;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;2.7180604934692383;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.6198956966400146;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.0016133785247803;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.950258255004883;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.788308620452881;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;5.869242906570435;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.732522964477539;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;3.292656898498535;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.9522857666015625;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.158071994781494;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;6.956642389297485;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;5.19780421257019;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.6300110816955566;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.2388405799865723;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.2222609519958496;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.608542203903198;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;3.4844818115234375;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.3562428951263428;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.5857341289520264;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.3300070762634277;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.3819153308868408;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;5.9105939865112305;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.3502233028411865;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.4401767253875732;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.8615915775299072;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.853318691253662;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;2.500291109085083;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.8302710056304932;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.7634942531585693;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;2.1606225967407227;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.490035057067871;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.5968539714813232;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.2148845195770264;0-9;Random bit-flip;1
