numberIterationErrors;maxRelativeError;minRelativeError;averageRelativeError;numberErrorsLessThan0.1;numberErrorsLessThan0.2;numberErrorsLessThan0.3;numberErrorsLessThan0.4;numberErrorsLessThan0.5;numberErrorsLessThan1;numberErrorsLessThan2;numberErrorsLessThan3;numberErrorsLessThan4;numberErrorsLessThan5;numberErrorsLessThan8;numberErrorsLessThan10;numberErrorsLessThan12;numberErrorsLessThan15
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;30.91698016757322;30.91698016757322;30.91698016757322;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;34.468925470650724;34.468925470650724;34.468925470650724;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;155.6320338021869;155.6320338021869;155.6320338021869;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;43.25094449636179;43.25094449636179;43.25094449636179;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.3875829679150792;0.3875829679150792;0.3875829679150792;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;3337.7856452527576;3337.7856452527576;3337.7856452527576;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.001996821060871093;0.001996821060871093;0.001996821060871093;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;31.062748105016812;31.062748105016812;31.062748105016812;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;353442.4751795142;353442.4751795142;353442.4751795142;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.36561793624549715;0.36561793624549715;0.36561793624549715;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.0640979560539621;0.0640979560539621;0.0640979560539621;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.10802801939312613;0.10802801939312613;0.10802801939312613;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.14377111638271872;0.14377111638271872;0.14377111638271872;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;33.129258220912305;33.129258220912305;33.129258220912305;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.15914663855142613;0.15914663855142613;0.15914663855142613;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;36.672816875534146;36.672816875534146;36.672816875534146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;38.424028945918096;38.424028945918096;38.424028945918096;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.3065120328437128;0.3065120328437128;0.3065120328437128;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;33.69156303165361;33.69156303165361;33.69156303165361;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;47.484804191726774;47.484804191726774;47.484804191726774;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;388710.42180848087;388710.42180848087;388710.42180848087;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;427430.05515219766;427430.05515219766;427430.05515219766;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;310918.2048179298;310918.2048179298;310918.2048179298;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.3312726139985144;0.3312726139985144;0.3312726139985144;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;32.17537680013419;32.17537680013419;32.17537680013419;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;335582.754854272;335582.754854272;335582.754854272;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.8652225656754448;0.8652225656754448;0.8652225656754448;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;273667.26731044176;273667.26731044176;273667.26731044176;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;123426.285553399;123426.285553399;123426.285553399;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.6176167541274291;0.6176167541274291;0.6176167541274291;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;2.049337454772003;2.049337454772003;2.049337454772003;0;0;0;0;0;0;0;1;1;1;1;1;1;1
1;0.2719670284906429;0.2719670284906429;0.2719670284906429;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;34.85870494173276;34.85870494173276;34.85870494173276;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;32.52621826052924;32.52621826052924;32.52621826052924;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.2837482727497823;0.2837482727497823;0.2837482727497823;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;46546.56466904688;46546.56466904688;46546.56466904688;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;37.60673008570356;37.60673008570356;37.60673008570356;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;97.22541713591961;97.22541713591961;97.22541713591961;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;42.69343205616658;42.69343205616658;42.69343205616658;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.2789559022036917;0.2789559022036917;0.2789559022036917;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;49292.32641634518;49292.32641634518;49292.32641634518;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;43.09319563255298;43.09319563255298;43.09319563255298;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;284848.7352135401;284848.7352135401;284848.7352135401;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;37.74870406313149;37.74870406313149;37.74870406313149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.27755812746108194;0.27755812746108194;0.27755812746108194;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;164489.312614318;164489.312614318;164489.312614318;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;38.1436752689718;38.1436752689718;38.1436752689718;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;80677.44770325642;80677.44770325642;80677.44770325642;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.0027955494852195304;0.0027955494852195304;0.0027955494852195304;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.3061126686315386;0.3061126686315386;0.3061126686315386;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;32.853896596618185;32.853896596618185;32.853896596618185;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;231161.33495475206;231161.33495475206;231161.33495475206;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.17392311440187222;0.17392311440187222;0.17392311440187222;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;365670.9576354444;365670.9576354444;365670.9576354444;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;39.90447208044793;39.90447208044793;39.90447208044793;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;36.03483254658584;36.03483254658584;36.03483254658584;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.2773584453549948;0.2773584453549948;0.2773584453549948;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;34.786020655117056;34.786020655117056;34.786020655117056;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;39.123115999329066;39.123115999329066;39.123115999329066;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;34.483502264395085;34.483502264395085;34.483502264395085;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;191972.99718847594;191972.99718847594;191972.99718847594;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.25579277789758703;0.25579277789758703;0.25579277789758703;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0.04972084441569022;0.04972084441569022;0.04972084441569022;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;68.72718631937956;68.72718631937956;68.72718631937956;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.2270385546210433;0.2270385546210433;0.2270385546210433;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0.28354859064369525;0.28354859064369525;0.28354859064369525;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;58.30198324267766;58.30198324267766;58.30198324267766;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33.773033330937146;33.773033330937146;33.773033330937146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.08925790142093787;0.08925790142093787;0.08925790142093787;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.22144745565060422;0.22144745565060422;0.22144745565060422;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0.20048083451145773;0.20048083451145773;0.20048083451145773;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;361601.2657848705;361601.2657848705;361601.2657848705;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.06509636658439763;0.06509636658439763;0.06509636658439763;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.22244586618103981;0.22244586618103981;0.22244586618103981;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;41.69262534045799;41.69262534045799;41.69262534045799;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;227452.31271815268;227452.31271815268;227452.31271815268;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;367040.27967475774;367040.27967475774;367040.27967475774;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.1519580827322902;0.1519580827322902;0.1519580827322902;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;42.34738296631762;42.34738296631762;42.34738296631762;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.3556338309411417;0.3556338309411417;0.3556338309411417;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.2889400075080472;0.2889400075080472;0.2889400075080472;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;37.756691347374975;37.756691347374975;37.756691347374975;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.04652593071829647;0.04652593071829647;0.04652593071829647;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;46.84162812802019;46.84162812802019;46.84162812802019;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33.160608311567984;33.160608311567984;33.160608311567984;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;248460.85931197536;248460.85931197536;248460.85931197536;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;32.04678152381409;32.04678152381409;32.04678152381409;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;15621.49617808449;15621.49617808449;15621.49617808449;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;38.54224075272167;38.54224075272167;38.54224075272167;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;32.27661562792035;32.27661562792035;32.27661562792035;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;285864.21037707967;285864.21037707967;285864.21037707967;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;270485.2193308253;270485.2193308253;270485.2193308253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;32.15540858952547;32.15540858952547;32.15540858952547;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;72513.17442631332;72513.17442631332;72513.17442631332;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.10583151622616793;0.10583151622616793;0.10583151622616793;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;67528.03596674095;67528.03596674095;67528.03596674095;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;37.36112109521642;37.36112109521642;37.36112109521642;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;46.44466010111902;46.44466010111902;46.44466010111902;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.2573902347462839;0.2573902347462839;0.2573902347462839;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0.24261375889583783;0.24261375889583783;0.24261375889583783;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.051917347582648425;0.051917347582648425;0.051917347582648425;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;38.5913625508191;38.5913625508191;38.5913625508191;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.0405354675356832;0.0405354675356832;0.0405354675356832;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;146091.30624046517;146091.30624046517;146091.30624046517;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1.656562752098659;1.656562752098659;1.656562752098659;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;213948.09523239004;213948.09523239004;213948.09523239004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.21565667457407808;0.21565667457407808;0.21565667457407808;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0.3684134857307167;0.3684134857307167;0.3684134857307167;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;35.58634653631419;35.58634653631419;35.58634653631419;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.1136191183635652;0.1136191183635652;0.1136191183635652;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;4062.648863010088;4062.648863010088;4062.648863010088;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.10882674781747459;0.10882674781747459;0.10882674781747459;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;424873.9768288884;424873.9768288884;424873.9768288884;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;40.62812003290761;40.62812003290761;40.62812003290761;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;244991.54985263463;244991.54985263463;244991.54985263463;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;35.11230121646339;35.11230121646339;35.11230121646339;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;48.871197054289574;48.871197054289574;48.871197054289574;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;9653.637209562376;9653.637209562376;9653.637209562376;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;34.33493877746627;34.33493877746627;34.33493877746627;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3.609254067524501;3.609254067524501;3.609254067524501;0;0;0;0;0;0;0;0;1;1;1;1;1;1
1;0.03554341488350546;0.03554341488350546;0.03554341488350546;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.186303404979273;0.186303404979273;0.186303404979273;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;342415.3040359747;342415.3040359747;342415.3040359747;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;118713.36552208883;118713.36552208883;118713.36552208883;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;47440.68343197629;47440.68343197629;47440.68343197629;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.5599086254682546;0.5599086254682546;0.5599086254682546;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;41.96459236894864;41.96459236894864;41.96459236894864;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;39.81142021901133;39.81142021901133;39.81142021901133;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.3208891444819847;0.3208891444819847;0.3208891444819847;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.4628631219099194;0.4628631219099194;0.4628631219099194;0;0;0;0;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.2627816516106359;0.2627816516106359;0.2627816516106359;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0.3007212517671866;0.3007212517671866;0.3007212517671866;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;338444.48338245513;338444.48338245513;338444.48338245513;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.029752633806979293;0.029752633806979293;0.029752633806979293;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;373744.5774327271;373744.5774327271;373744.5774327271;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33.570156311152644;33.570156311152644;33.570156311152644;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;40.30263819998562;40.30263819998562;40.30263819998562;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;183763.86233116878;183763.86233116878;183763.86233116878;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;162362.89007899424;162362.89007899424;162362.89007899424;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33.27482647624981;33.27482647624981;33.27482647624981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.10203755621051287;0.10203755621051287;0.10203755621051287;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;90604.95610987308;90604.95610987308;90604.95610987308;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.38179218683855304;0.38179218683855304;0.38179218683855304;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;39666.5792059042;39666.5792059042;39666.5792059042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;372700.92492751544;372700.92492751544;372700.92492751544;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.10682992675660348;0.10682992675660348;0.10682992675660348;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.8652225656754448;0.8652225656754448;0.8652225656754448;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;317372.68588407256;317372.68588407256;317372.68588407256;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.15016094377750622;0.15016094377750622;0.15016094377750622;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.016174250593055856;0.016174250593055856;0.016174250593055856;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;37.624102428933135;37.624102428933135;37.624102428933135;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33.423190281072536;33.423190281072536;33.423190281072536;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;42.757330330114456;42.757330330114456;42.757330330114456;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;66049.21484995887;66049.21484995887;66049.21484995887;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.07468110767657889;0.07468110767657889;0.07468110767657889;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.08027220664701795;0.08027220664701795;0.08027220664701795;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;366711.22752577893;366711.22752577893;366711.22752577893;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;35.67300857035599;35.67300857035599;35.67300857035599;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1.656562752098659;1.656562752098659;1.656562752098659;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.15874727433925193;0.15874727433925193;0.15874727433925193;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.9548798313085569;0.9548798313085569;0.9548798313085569;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.24680708312366711;0.24680708312366711;0.24680708312366711;0;0;1;1;1;1;1;1;1;1;1;1;1;1
1;61.20875566098771;61.20875566098771;61.20875566098771;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;48.935095328237445;48.935095328237445;48.935095328237445;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;41.50212861125089;41.50212861125089;41.50212861125089;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;37.19318844399716;37.19318844399716;37.19318844399716;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;36.912435402838675;36.912435402838675;36.912435402838675;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.044329427551338264;0.044329427551338264;0.044329427551338264;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;46.84362494908106;46.84362494908106;46.84362494908106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;36.33215920254954;36.33215920254954;36.33215920254954;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;0.31330122445067454;0.31330122445067454;0.31330122445067454;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;54.72567672265753;54.72567672265753;54.72567672265753;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;120760.29521002562;120760.29521002562;120760.29521002562;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.6280002236439588;0.6280002236439588;0.6280002236439588;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;46.864990934432385;46.864990934432385;46.864990934432385;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3.8736331759838336;3.8736331759838336;3.8736331759838336;0;0;0;0;0;0;0;0;1;1;1;1;1;1
