Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
user_entry;../elf/dl-sysdep.c;91;0.8398692607879639;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;1.1251182556152344;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.5320348739624023;0-2;Zero bit-flip
__xlen;/usr/include/c++/7/bits/vector.tcc;203;1.343069076538086;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.63236403465271;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.9352121353149414;0-2;Zero bit-flip
peso;knapsacksa.cpp;26;1.8033342361450195;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;0.2914693355560303;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.0859129428863525;0-2;Zero bit-flip
temp;knapsacksa.cpp;42;0.6919677257537842;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.1093957424163818;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3832929134368896;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.4294302463531494;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;1.5122594833374023;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.7921373844146729;0-2;Zero bit-flip
W;knapsacksa.cpp;15;1.7772390842437744;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.1071619987487793;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.2774031162261963;0-2;Zero bit-flip
i;knapsacksa.cpp;27;0.9813485145568848;0-2;Zero bit-flip
delta;knapsacksa.cpp;51;1.8173267841339111;0-2;Zero bit-flip
i;knapsacksa.cpp;48;2.4311439990997314;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.8875682353973389;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.6530537605285645;0-2;Zero bit-flip
s;knapsacksa.cpp;47;1.4209861755371094;0-2;Zero bit-flip
val;knapsacksa.cpp;13;1.4854202270507812;0-2;Zero bit-flip
W;knapsacksa.cpp;15;1.7778043746948242;0-2;Zero bit-flip
W;knapsacksa.cpp;15;2.032010078430176;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.8277685642242432;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3889014720916748;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.8880884647369385;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.6609232425689697;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3869807720184326;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.9880685806274414;0-2;Zero bit-flip
t;knapsacksa.cpp;46;2.1126132011413574;0-2;Zero bit-flip
W;knapsacksa.cpp;15;1.3221137523651123;0-2;Zero bit-flip
W;knapsacksa.cpp;15;0.9238395690917969;0-2;Zero bit-flip
__last;/usr/include/c++/7/bits/stl_uninitialized.h;115;1.4465959072113037;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;1.0323002338409424;0-2;Zero bit-flip
delta;knapsacksa.cpp;51;1.5073063373565674;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.7673289775848389;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.299558401107788;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.8082506656646729;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.4118762016296387;0-2;Zero bit-flip
this;knapsacksa.cpp;0;1.2325561046600342;0-2;Zero bit-flip
ranges;dl-reloc.c;259;0.47173380851745605;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;0.9328131675720215;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.2145793437957764;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;1.156883716583252;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;0.5774655342102051;0-2;Zero bit-flip
n;knapsacksa.cpp;15;2.2651309967041016;0-2;Zero bit-flip
val;knapsacksa.cpp;13;1.3084030151367188;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.8603761196136475;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3481428623199463;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.0214195251464844;0-2;Zero bit-flip
val;knapsacksa.cpp;13;1.519852876663208;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;1.6114883422851562;0-2;Zero bit-flip
W;knapsacksa.cpp;15;0.5358853340148926;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.9923045635223389;0-2;Zero bit-flip
__last;/usr/include/c++/7/bits/stl_uninitialized.h;287;1.655287504196167;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.4659621715545654;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.2567434310913086;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.9905195236206055;0-2;Zero bit-flip
val;knapsacksa.cpp;13;1.3605217933654785;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;1.082613468170166;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.740494966506958;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.8697855472564697;0-2;Zero bit-flip
